"","subj_idx","dangerous","weapon","rt","response","condition","stimulus"
"6454",88,1,1,0.291,0,"dangerous","gun"
"6455",88,1,1,0.345,0,"dangerous","gun"
"6456",88,0,1,0.365,1,"harmless","gun"
"6457",88,1,1,0.406,0,"dangerous","gun"
"6458",88,0,0,0.548,1,"harmless","phone"
"6459",88,1,0,0.557,1,"dangerous","phone"
"6460",88,0,0,0.459,1,"harmless","phone"
"6461",88,1,0,0.515,1,"dangerous","phone"
"6462",88,1,0,0.559,1,"dangerous","phone"
"6463",88,0,1,0.493,0,"harmless","gun"
"6464",88,0,0,0.443,1,"harmless","phone"
"6465",88,1,1,0.494,0,"dangerous","gun"
"6466",88,1,0,0.428,1,"dangerous","phone"
"6467",88,0,1,0.396,1,"harmless","gun"
"6468",88,1,0,0.556,1,"dangerous","phone"
"6469",88,1,0,0.396,1,"dangerous","phone"
"6470",88,1,0,0.54,1,"dangerous","phone"
"6471",88,1,0,0.409,1,"dangerous","phone"
"6472",88,1,0,0.356,0,"dangerous","phone"
"6473",88,1,1,0.374,0,"dangerous","gun"
"6474",88,1,0,0.525,1,"dangerous","phone"
"6475",88,1,1,0.429,0,"dangerous","gun"
"6476",88,0,1,0.485,0,"harmless","gun"
"6477",88,1,0,0.482,1,"dangerous","phone"
"6478",88,0,1,0.435,0,"harmless","gun"
"6479",88,1,0,0.468,1,"dangerous","phone"
"6480",88,0,1,0.4,0,"harmless","gun"
"6481",88,0,1,0.47,0,"harmless","gun"
"6482",88,0,1,0.518,0,"harmless","gun"
"6483",88,1,0,0.598,1,"dangerous","phone"
"6484",88,1,0,0.515,0,"dangerous","phone"
"6485",88,0,0,0.565,1,"harmless","phone"
"6486",88,0,1,0.436,0,"harmless","gun"
"6487",88,1,1,0.407,0,"dangerous","gun"
"6488",88,0,1,0.446,1,"harmless","gun"
"6489",88,0,1,0.422,1,"harmless","gun"
"6490",88,1,1,0.473,1,"dangerous","gun"
"6491",88,0,0,0.604,1,"harmless","phone"
"6492",88,0,1,0.412,0,"harmless","gun"
"6493",88,0,0,0.615,1,"harmless","phone"
"6494",88,0,1,0.433,0,"harmless","gun"
"6495",88,1,1,0.489,0,"dangerous","gun"
"6496",88,0,0,0.496,0,"harmless","phone"
"6497",88,0,1,0.472,0,"harmless","gun"
"6498",88,0,0,0.64,0,"harmless","phone"
"6499",88,1,0,0.533,0,"dangerous","phone"
"6500",88,1,0,0.667,1,"dangerous","phone"
"6501",88,1,1,0.414,1,"dangerous","gun"
"6502",88,1,0,0.656,1,"dangerous","phone"
"6503",88,1,0,0.599,1,"dangerous","phone"
"6504",88,0,0,0.536,1,"harmless","phone"
"6505",88,1,0,0.491,1,"dangerous","phone"
"6506",88,1,1,0.563,0,"dangerous","gun"
"6507",88,0,0,0.458,1,"harmless","phone"
"6508",88,1,0,0.498,1,"dangerous","phone"
"6509",88,1,1,0.497,1,"dangerous","gun"
"6510",88,0,1,0.516,0,"harmless","gun"
"6511",88,0,0,0.674,1,"harmless","phone"
"6512",88,1,1,0.5,0,"dangerous","gun"
"6513",88,0,1,0.619,1,"harmless","gun"
"6514",88,0,1,0.541,0,"harmless","gun"
"6515",88,0,0,0.599,1,"harmless","phone"
"6516",88,0,0,0.7,1,"harmless","phone"
"6517",88,1,0,0.591,0,"dangerous","phone"
"6518",88,1,1,0.717,0,"dangerous","gun"
"6519",88,1,0,0.528,1,"dangerous","phone"
"6520",88,0,0,0.621,1,"harmless","phone"
"6521",88,1,1,0.393,0,"dangerous","gun"
"6522",88,1,1,0.479,0,"dangerous","gun"
"6523",88,1,0,0.754,1,"dangerous","phone"
"6524",88,1,1,0.523,0,"dangerous","gun"
"6525",88,0,0,0.668,1,"harmless","phone"
"6526",88,0,0,0.57,1,"harmless","phone"
"6527",88,1,0,0.62,1,"dangerous","phone"
"6528",88,1,1,0.589,0,"dangerous","gun"
"6529",88,0,0,0.446,1,"harmless","phone"
"6530",88,0,1,0.422,0,"harmless","gun"
"6531",88,1,0,0.511,1,"dangerous","phone"
"6532",88,1,1,0.436,1,"dangerous","gun"
"6533",88,0,0,0.601,1,"harmless","phone"
"6534",88,0,0,0.68,1,"harmless","phone"
"6535",88,1,1,0.612,0,"dangerous","gun"
"6536",88,1,0,0.513,1,"dangerous","phone"
"6537",88,0,1,0.66,0,"harmless","gun"
"6538",88,0,0,0.545,1,"harmless","phone"
"6539",88,0,1,0.533,1,"harmless","gun"
"6540",88,0,1,0.647,0,"harmless","gun"
"6541",88,1,1,0.438,1,"dangerous","gun"
"6542",88,1,1,0.508,0,"dangerous","gun"
"6543",88,0,1,0.384,1,"harmless","gun"
"6544",88,0,1,0.571,0,"harmless","gun"
"6545",88,0,1,0.556,0,"harmless","gun"
"6546",88,1,1,0.413,0,"dangerous","gun"
"6547",88,1,1,0.454,0,"dangerous","gun"
"6548",88,1,1,0.479,0,"dangerous","gun"
"6549",88,1,0,0.693,1,"dangerous","phone"
"6550",88,0,0,0.609,1,"harmless","phone"
"6551",88,1,1,0.61,0,"dangerous","gun"
"6552",88,0,0,0.596,1,"harmless","phone"
"6553",88,1,0,0.692,0,"dangerous","phone"
"6554",88,0,1,0.626,0,"harmless","gun"
"6555",88,1,1,0.513,0,"dangerous","gun"
"6556",88,0,1,0.565,0,"harmless","gun"
"6557",90,0,0,0.501,1,"harmless","phone"
"6558",90,1,0,0.563,1,"dangerous","phone"
"6559",90,0,1,0.401,0,"harmless","gun"
"6560",90,0,1,0.456,0,"harmless","gun"
"6561",90,1,0,0.584,1,"dangerous","phone"
"6562",90,1,0,0.505,1,"dangerous","phone"
"6563",90,0,0,0.506,1,"harmless","phone"
"6564",90,1,1,0.389,0,"dangerous","gun"
"6565",90,0,0,0.506,1,"harmless","phone"
"6566",90,0,1,0.424,0,"harmless","gun"
"6567",90,1,0,0.512,1,"dangerous","phone"
"6568",90,0,0,0.556,1,"harmless","phone"
"6569",90,0,1,0.416,0,"harmless","gun"
"6570",90,0,1,0.357,1,"harmless","gun"
"6571",90,1,0,0.559,1,"dangerous","phone"
"6572",90,0,1,0.378,0,"harmless","gun"
"6573",90,0,0,0.468,1,"harmless","phone"
"6574",90,0,1,0.377,0,"harmless","gun"
"6575",90,1,1,0.398,0,"dangerous","gun"
"6576",90,1,0,0.459,1,"dangerous","phone"
"6577",90,0,0,0.61,1,"harmless","phone"
"6578",90,1,0,0.566,1,"dangerous","phone"
"6579",90,1,1,0.384,0,"dangerous","gun"
"6580",90,0,1,0.387,0,"harmless","gun"
"6581",90,0,1,0.392,0,"harmless","gun"
"6582",90,1,0,0.493,1,"dangerous","phone"
"6583",90,1,1,0.505,0,"dangerous","gun"
"6584",90,1,0,0.517,1,"dangerous","phone"
"6585",90,0,1,0.435,0,"harmless","gun"
"6586",90,1,0,0.544,1,"dangerous","phone"
"6587",90,0,1,0.412,0,"harmless","gun"
"6588",90,1,1,0.442,1,"dangerous","gun"
"6589",90,0,1,0.406,0,"harmless","gun"
"6590",90,1,0,0.508,1,"dangerous","phone"
"6591",90,1,0,0.615,1,"dangerous","phone"
"6592",90,1,1,0.407,0,"dangerous","gun"
"6593",90,0,0,0.643,1,"harmless","phone"
"6594",90,0,1,0.422,0,"harmless","gun"
"6595",90,0,1,0.376,0,"harmless","gun"
"6596",90,0,0,0.518,1,"harmless","phone"
"6597",90,0,0,0.567,1,"harmless","phone"
"6598",90,0,0,0.515,1,"harmless","phone"
"6599",90,1,0,0.544,1,"dangerous","phone"
"6600",90,1,0,0.609,1,"dangerous","phone"
"6601",90,1,0,0.494,1,"dangerous","phone"
"6602",90,1,0,0.494,1,"dangerous","phone"
"6603",90,0,0,0.504,1,"harmless","phone"
"6604",90,1,1,0.402,0,"dangerous","gun"
"6605",90,1,1,0.4,0,"dangerous","gun"
"6606",90,1,0,0.545,1,"dangerous","phone"
"6607",90,0,1,0.427,0,"harmless","gun"
"6608",90,1,0,0.583,1,"dangerous","phone"
"6609",90,1,0,0.492,1,"dangerous","phone"
"6610",90,0,0,0.569,1,"harmless","phone"
"6611",90,0,1,0.38,0,"harmless","gun"
"6612",90,1,0,0.492,1,"dangerous","phone"
"6613",90,0,0,0.476,1,"harmless","phone"
"6614",90,0,1,0.443,0,"harmless","gun"
"6615",90,1,1,0.488,0,"dangerous","gun"
"6616",90,1,1,0.422,0,"dangerous","gun"
"6617",90,1,0,0.501,1,"dangerous","phone"
"6618",90,1,0,0.496,1,"dangerous","phone"
"6619",90,1,1,0.398,0,"dangerous","gun"
"6620",90,0,0,0.543,1,"harmless","phone"
"6621",90,1,0,0.537,1,"dangerous","phone"
"6622",90,0,1,0.453,0,"harmless","gun"
"6623",90,0,0,0.611,1,"harmless","phone"
"6624",90,0,0,0.523,1,"harmless","phone"
"6625",90,0,0,0.503,1,"harmless","phone"
"6626",90,0,1,0.36,1,"harmless","gun"
"6627",90,0,1,0.389,0,"harmless","gun"
"6628",90,1,1,0.427,0,"dangerous","gun"
"6629",90,1,0,0.555,1,"dangerous","phone"
"6630",90,1,0,0.652,1,"dangerous","phone"
"6631",90,0,1,0.388,0,"harmless","gun"
"6632",90,1,0,0.596,1,"dangerous","phone"
"6633",90,1,0,0.558,1,"dangerous","phone"
"6634",90,0,0,0.547,1,"harmless","phone"
"6635",90,1,0,0.513,1,"dangerous","phone"
"6636",90,1,1,0.462,0,"dangerous","gun"
"6637",90,0,1,0.397,0,"harmless","gun"
"6638",90,1,1,0.432,0,"dangerous","gun"
"6639",90,0,0,0.515,1,"harmless","phone"
"6640",90,1,1,0.437,0,"dangerous","gun"
"6641",90,1,1,0.408,0,"dangerous","gun"
"6642",90,0,1,0.365,0,"harmless","gun"
"6643",90,0,0,0.55,1,"harmless","phone"
"6644",90,1,1,0.36,0,"dangerous","gun"
"6645",90,0,0,0.533,1,"harmless","phone"
"6646",90,1,1,0.391,0,"dangerous","gun"
"6647",90,1,1,0.386,0,"dangerous","gun"
"6648",90,0,1,0.43,0,"harmless","gun"
"6649",90,0,1,0.357,0,"harmless","gun"
"6650",90,1,0,0.559,1,"dangerous","phone"
"6651",90,1,1,0.526,0,"dangerous","gun"
"6652",90,1,0,0.557,1,"dangerous","phone"
"6653",90,1,0,0.57,1,"dangerous","phone"
"6654",90,0,1,0.42,0,"harmless","gun"
"6655",90,1,1,0.444,0,"dangerous","gun"
"6656",90,1,0,0.547,1,"dangerous","phone"
"6657",90,0,1,0.498,0,"harmless","gun"
"6658",90,1,0,0.579,1,"dangerous","phone"
"6659",90,1,0,0.642,1,"dangerous","phone"
"6660",90,1,1,0.445,0,"dangerous","gun"
"6661",90,0,0,0.484,1,"harmless","phone"
"6662",90,1,0,0.585,1,"dangerous","phone"
"6663",90,0,1,0.444,0,"harmless","gun"
"6664",90,1,0,0.485,1,"dangerous","phone"
"6665",90,1,0,0.667,1,"dangerous","phone"
"6666",90,0,1,0.506,0,"harmless","gun"
"6667",90,1,1,0.527,0,"dangerous","gun"
"6668",90,0,1,0.391,0,"harmless","gun"
"6669",90,1,0,0.595,1,"dangerous","phone"
"6670",90,1,1,0.482,0,"dangerous","gun"
"6671",90,1,0,0.742,1,"dangerous","phone"
"6672",90,0,1,0.434,0,"harmless","gun"
"6673",90,0,1,0.475,0,"harmless","gun"
"6674",90,0,0,0.64,1,"harmless","phone"
"6675",90,0,0,0.557,0,"harmless","phone"
"6676",90,1,0,0.62,1,"dangerous","phone"
"6677",92,0,0,0.499,1,"harmless","phone"
"6678",92,1,1,0.344,1,"dangerous","gun"
"6679",92,1,0,0.241,0,"dangerous","phone"
"6680",92,0,1,0.369,0,"harmless","gun"
"6681",92,1,1,0.217,0,"dangerous","gun"
"6682",92,1,0,0.376,1,"dangerous","phone"
"6683",92,0,1,0.214,0,"harmless","gun"
"6684",92,0,1,0.301,1,"harmless","gun"
"6685",92,0,0,0.367,1,"harmless","phone"
"6686",92,0,1,0.247,0,"harmless","gun"
"6687",92,0,0,0.522,1,"harmless","phone"
"6688",92,1,1,0.36,0,"dangerous","gun"
"6689",92,0,0,0.319,1,"harmless","phone"
"6690",92,0,0,0.488,1,"harmless","phone"
"6691",92,1,1,0.211,0,"dangerous","gun"
"6692",92,1,0,0.572,1,"dangerous","phone"
"6693",92,0,1,0.401,1,"harmless","gun"
"6694",92,0,1,0.361,0,"harmless","gun"
"6695",92,0,1,0.484,0,"harmless","gun"
"6696",92,0,0,0.445,1,"harmless","phone"
"6697",92,0,1,0.468,0,"harmless","gun"
"6698",92,1,1,0.307,0,"dangerous","gun"
"6699",92,1,1,0.442,0,"dangerous","gun"
"6700",92,0,0,0.341,1,"harmless","phone"
"6701",92,1,1,0.396,0,"dangerous","gun"
"6702",92,0,1,0.348,0,"harmless","gun"
"6703",92,1,1,0.218,0,"dangerous","gun"
"6704",92,1,1,0.239,0,"dangerous","gun"
"6705",92,1,0,0.393,1,"dangerous","phone"
"6706",92,1,0,0.298,0,"dangerous","phone"
"6707",92,1,1,0.383,0,"dangerous","gun"
"6708",92,0,0,0.342,1,"harmless","phone"
"6709",92,0,1,0.351,0,"harmless","gun"
"6710",92,1,0,0.217,0,"dangerous","phone"
"6711",92,0,0,0.512,1,"harmless","phone"
"6712",92,0,1,0.452,0,"harmless","gun"
"6713",92,1,0,0.542,0,"dangerous","phone"
"6714",92,1,0,0.549,1,"dangerous","phone"
"6715",92,1,0,0.399,0,"dangerous","phone"
"6716",92,0,0,0.513,1,"harmless","phone"
"6717",92,0,1,0.396,0,"harmless","gun"
"6718",92,1,1,0.369,1,"dangerous","gun"
"6719",92,1,1,0.388,1,"dangerous","gun"
"6720",92,1,0,0.311,0,"dangerous","phone"
"6721",92,1,0,0.236,0,"dangerous","phone"
"6722",92,1,1,0.503,0,"dangerous","gun"
"6723",92,1,1,0.223,0,"dangerous","gun"
"6724",92,1,0,0.412,1,"dangerous","phone"
"6725",92,1,0,0.42,0,"dangerous","phone"
"6726",92,1,0,0.536,1,"dangerous","phone"
"6727",92,1,0,0.53,1,"dangerous","phone"
"6728",92,0,1,0.241,1,"harmless","gun"
"6729",92,1,0,0.555,0,"dangerous","phone"
"6730",92,1,1,0.426,0,"dangerous","gun"
"6731",92,1,0,0.311,0,"dangerous","phone"
"6732",92,0,1,0.415,0,"harmless","gun"
"6733",92,1,1,0.225,0,"dangerous","gun"
"6734",92,0,0,0.381,1,"harmless","phone"
"6735",92,1,0,0.243,0,"dangerous","phone"
"6736",92,0,1,0.397,0,"harmless","gun"
"6737",92,0,1,0.397,0,"harmless","gun"
"6738",92,0,1,0.455,0,"harmless","gun"
"6739",92,0,0,0.526,1,"harmless","phone"
"6740",92,0,1,0.485,0,"harmless","gun"
"6741",92,0,1,0.383,0,"harmless","gun"
"6742",92,1,0,0.45,1,"dangerous","phone"
"6743",92,1,0,0.575,1,"dangerous","phone"
"6744",92,0,0,0.493,1,"harmless","phone"
"6745",92,1,1,0.354,0,"dangerous","gun"
"6746",92,0,1,0.408,0,"harmless","gun"
"6747",92,0,0,0.508,1,"harmless","phone"
"6748",92,0,1,0.38,0,"harmless","gun"
"6749",92,1,1,0.26,0,"dangerous","gun"
"6750",92,0,0,0.235,1,"harmless","phone"
"6751",92,0,1,0.354,0,"harmless","gun"
"6752",92,0,0,0.445,1,"harmless","phone"
"6753",92,1,0,0.244,0,"dangerous","phone"
"6754",92,0,1,0.4,0,"harmless","gun"
"6755",92,1,0,0.243,0,"dangerous","phone"
"6756",92,1,1,0.399,0,"dangerous","gun"
"6757",92,1,0,0.527,1,"dangerous","phone"
"6758",92,0,1,0.398,0,"harmless","gun"
"6759",92,0,0,0.485,1,"harmless","phone"
"6760",92,1,0,0.546,1,"dangerous","phone"
"6761",92,0,1,0.437,0,"harmless","gun"
"6762",92,0,1,0.371,0,"harmless","gun"
"6763",92,0,1,0.376,0,"harmless","gun"
"6764",92,1,0,0.514,1,"dangerous","phone"
"6765",92,1,0,0.452,0,"dangerous","phone"
"6766",92,1,1,0.426,0,"dangerous","gun"
"6767",92,0,1,0.447,0,"harmless","gun"
"6768",92,0,1,0.499,0,"harmless","gun"
"6769",92,0,1,0.397,0,"harmless","gun"
"6770",92,1,1,0.389,0,"dangerous","gun"
"6771",92,1,1,0.401,0,"dangerous","gun"
"6772",92,1,0,0.75,1,"dangerous","phone"
"6773",92,0,0,0.547,1,"harmless","phone"
"6774",92,1,0,0.425,1,"dangerous","phone"
"6775",92,0,0,0.308,0,"harmless","phone"
"6776",92,0,1,0.369,0,"harmless","gun"
"6777",92,0,1,0.381,0,"harmless","gun"
"6778",92,0,0,0.583,1,"harmless","phone"
"6779",92,0,1,0.485,0,"harmless","gun"
"6780",92,0,1,0.422,0,"harmless","gun"
"6781",92,1,1,0.401,0,"dangerous","gun"
"6782",92,0,1,0.365,0,"harmless","gun"
"6783",92,1,0,0.572,1,"dangerous","phone"
"6784",92,1,1,0.571,0,"dangerous","gun"
"6785",92,0,1,0.247,0,"harmless","gun"
"6786",92,1,1,0.441,0,"dangerous","gun"
"6787",92,0,1,0.319,1,"harmless","gun"
"6788",92,1,0,0.442,1,"dangerous","phone"
"6789",95,0,1,0.615,0,"harmless","gun"
"6790",95,1,0,0.649,1,"dangerous","phone"
"6791",95,0,0,0.611,1,"harmless","phone"
"6792",95,0,1,0.389,0,"harmless","gun"
"6793",95,1,0,0.569,1,"dangerous","phone"
"6794",95,0,0,0.509,1,"harmless","phone"
"6795",95,0,1,0.437,0,"harmless","gun"
"6796",95,0,1,0.525,0,"harmless","gun"
"6797",95,0,1,0.466,0,"harmless","gun"
"6798",95,0,0,0.586,1,"harmless","phone"
"6799",95,1,1,0.478,0,"dangerous","gun"
"6800",95,1,0,0.569,1,"dangerous","phone"
"6801",95,1,0,0.622,1,"dangerous","phone"
"6802",95,1,1,0.577,0,"dangerous","gun"
"6803",95,1,1,0.648,0,"dangerous","gun"
"6804",95,1,1,0.505,0,"dangerous","gun"
"6805",95,0,0,0.627,1,"harmless","phone"
"6806",95,0,1,0.551,0,"harmless","gun"
"6807",95,1,1,0.623,0,"dangerous","gun"
"6808",95,1,1,0.501,0,"dangerous","gun"
"6809",95,0,0,0.513,1,"harmless","phone"
"6810",95,1,1,0.507,0,"dangerous","gun"
"6811",95,0,1,0.486,0,"harmless","gun"
"6812",95,0,1,0.464,0,"harmless","gun"
"6813",95,0,1,0.477,0,"harmless","gun"
"6814",95,0,1,0.49,0,"harmless","gun"
"6815",95,1,0,0.615,1,"dangerous","phone"
"6816",95,0,0,0.558,1,"harmless","phone"
"6817",95,1,1,0.487,0,"dangerous","gun"
"6818",95,0,1,0.531,0,"harmless","gun"
"6819",95,1,1,0.46,0,"dangerous","gun"
"6820",95,0,0,0.54,1,"harmless","phone"
"6821",95,1,1,0.469,0,"dangerous","gun"
"6822",95,0,1,0.452,0,"harmless","gun"
"6823",95,0,1,0.433,0,"harmless","gun"
"6824",95,0,0,0.513,1,"harmless","phone"
"6825",95,0,1,0.444,0,"harmless","gun"
"6826",95,1,1,0.653,0,"dangerous","gun"
"6827",95,1,1,0.486,0,"dangerous","gun"
"6828",95,0,0,0.517,1,"harmless","phone"
"6829",95,1,0,0.546,1,"dangerous","phone"
"6830",95,0,0,0.528,1,"harmless","phone"
"6831",95,0,0,0.525,1,"harmless","phone"
"6832",95,1,1,0.507,1,"dangerous","gun"
"6833",95,0,1,0.493,0,"harmless","gun"
"6834",95,0,0,0.539,1,"harmless","phone"
"6835",95,1,1,0.454,0,"dangerous","gun"
"6836",95,0,1,0.531,0,"harmless","gun"
"6837",95,1,0,0.56,1,"dangerous","phone"
"6838",95,1,0,0.638,1,"dangerous","phone"
"6839",95,0,1,0.502,0,"harmless","gun"
"6840",95,0,0,0.482,1,"harmless","phone"
"6841",95,1,0,0.576,1,"dangerous","phone"
"6842",95,0,0,0.492,1,"harmless","phone"
"6843",95,0,0,0.475,1,"harmless","phone"
"6844",95,1,1,0.471,0,"dangerous","gun"
"6845",95,0,1,0.456,0,"harmless","gun"
"6846",95,0,1,0.455,0,"harmless","gun"
"6847",95,0,0,0.569,1,"harmless","phone"
"6848",95,0,0,0.549,1,"harmless","phone"
"6849",95,0,1,0.45,0,"harmless","gun"
"6850",95,0,0,0.483,1,"harmless","phone"
"6851",95,1,0,0.578,1,"dangerous","phone"
"6852",95,0,1,0.463,0,"harmless","gun"
"6853",95,1,0,0.529,1,"dangerous","phone"
"6854",95,0,1,0.446,0,"harmless","gun"
"6855",95,0,1,0.544,0,"harmless","gun"
"6856",95,0,1,0.493,0,"harmless","gun"
"6857",95,0,1,0.525,1,"harmless","gun"
"6858",95,0,0,0.524,1,"harmless","phone"
"6859",95,0,1,0.442,0,"harmless","gun"
"6860",95,1,1,0.538,0,"dangerous","gun"
"6861",95,0,1,0.456,0,"harmless","gun"
"6862",95,1,0,0.552,1,"dangerous","phone"
"6863",95,1,0,0.613,1,"dangerous","phone"
"6864",95,1,1,0.591,0,"dangerous","gun"
"6865",95,1,1,0.521,0,"dangerous","gun"
"6866",95,0,1,0.537,0,"harmless","gun"
"6867",95,1,0,0.582,1,"dangerous","phone"
"6868",95,0,1,0.431,0,"harmless","gun"
"6869",95,1,0,0.591,1,"dangerous","phone"
"6870",95,0,1,0.474,0,"harmless","gun"
"6871",95,1,0,0.634,1,"dangerous","phone"
"6872",95,0,1,0.402,0,"harmless","gun"
"6873",95,0,1,0.451,0,"harmless","gun"
"6874",95,1,0,0.571,1,"dangerous","phone"
"6875",95,1,1,0.449,0,"dangerous","gun"
"6876",95,0,1,0.541,0,"harmless","gun"
"6877",95,1,0,0.561,1,"dangerous","phone"
"6878",95,1,0,0.582,0,"dangerous","phone"
"6879",95,0,1,0.551,0,"harmless","gun"
"6880",95,0,0,0.579,1,"harmless","phone"
"6881",95,0,0,0.586,1,"harmless","phone"
"6882",95,1,0,0.574,1,"dangerous","phone"
"6883",95,1,0,0.644,1,"dangerous","phone"
"6884",95,0,0,0.661,1,"harmless","phone"
"6885",95,1,1,0.597,0,"dangerous","gun"
"6886",95,0,1,0.763,0,"harmless","gun"
"6887",95,0,0,0.601,1,"harmless","phone"
"6888",95,0,1,0.493,0,"harmless","gun"
"6889",95,0,1,0.535,0,"harmless","gun"
"6890",95,0,0,0.573,1,"harmless","phone"
"6891",95,1,0,0.628,1,"dangerous","phone"
"6892",95,1,0,0.679,1,"dangerous","phone"
"6893",95,1,0,0.713,1,"dangerous","phone"
"6894",95,1,1,0.62,0,"dangerous","gun"
"6895",95,0,0,0.609,1,"harmless","phone"
"6896",95,1,1,0.6,0,"dangerous","gun"
"6897",95,0,0,0.798,1,"harmless","phone"
"6898",95,0,0,0.54,1,"harmless","phone"
"6899",95,0,1,0.556,0,"harmless","gun"
"6900",95,0,0,0.525,1,"harmless","phone"
"6901",95,1,0,0.593,1,"dangerous","phone"
"6902",95,1,1,0.466,0,"dangerous","gun"
"6903",95,0,0,0.598,1,"harmless","phone"
"6904",95,1,1,0.444,0,"dangerous","gun"
"6905",95,0,0,0.615,1,"harmless","phone"
"6906",95,0,0,0.557,1,"harmless","phone"
"6907",95,0,0,0.549,1,"harmless","phone"
"6908",96,0,0,0.628,1,"harmless","phone"
"6909",96,1,1,0.42,0,"dangerous","gun"
"6910",96,1,0,0.479,1,"dangerous","phone"
"6911",96,1,0,0.511,1,"dangerous","phone"
"6912",96,0,0,0.557,1,"harmless","phone"
"6913",96,0,0,0.525,1,"harmless","phone"
"6914",96,0,1,0.428,1,"harmless","gun"
"6915",96,1,0,0.616,1,"dangerous","phone"
"6916",96,1,1,0.357,1,"dangerous","gun"
"6917",96,1,1,0.503,0,"dangerous","gun"
"6918",96,1,0,0.408,1,"dangerous","phone"
"6919",96,1,0,0.493,1,"dangerous","phone"
"6920",96,1,1,0.64,0,"dangerous","gun"
"6921",96,0,1,0.524,0,"harmless","gun"
"6922",96,0,1,0.443,0,"harmless","gun"
"6923",96,0,0,0.543,1,"harmless","phone"
"6924",96,0,1,0.496,0,"harmless","gun"
"6925",96,0,0,0.543,1,"harmless","phone"
"6926",96,1,0,0.447,1,"dangerous","phone"
"6927",96,0,1,0.42,0,"harmless","gun"
"6928",96,1,0,0.523,1,"dangerous","phone"
"6929",96,1,1,0.396,0,"dangerous","gun"
"6930",96,0,0,0.42,1,"harmless","phone"
"6931",96,1,1,0.396,0,"dangerous","gun"
"6932",96,0,0,0.402,1,"harmless","phone"
"6933",96,0,0,0.601,1,"harmless","phone"
"6934",96,1,1,0.409,0,"dangerous","gun"
"6935",96,0,0,0.429,1,"harmless","phone"
"6936",96,0,0,0.498,1,"harmless","phone"
"6937",96,1,1,0.566,0,"dangerous","gun"
"6938",96,1,1,0.406,0,"dangerous","gun"
"6939",96,0,1,0.509,0,"harmless","gun"
"6940",96,1,1,0.399,0,"dangerous","gun"
"6941",96,1,0,0.548,1,"dangerous","phone"
"6942",96,0,0,0.644,1,"harmless","phone"
"6943",96,0,0,0.387,1,"harmless","phone"
"6944",96,1,0,0.731,1,"dangerous","phone"
"6945",96,1,1,0.568,0,"dangerous","gun"
"6946",96,0,1,0.599,0,"harmless","gun"
"6947",96,0,1,0.614,0,"harmless","gun"
"6948",96,1,1,0.583,0,"dangerous","gun"
"6949",96,1,1,0.487,0,"dangerous","gun"
"6950",96,1,1,0.509,0,"dangerous","gun"
"6951",96,1,1,0.498,0,"dangerous","gun"
"6952",96,0,1,0.567,0,"harmless","gun"
"6953",96,0,1,0.455,0,"harmless","gun"
"6954",96,0,0,0.588,1,"harmless","phone"
"6955",96,1,0,0.509,1,"dangerous","phone"
"6956",96,1,1,0.415,0,"dangerous","gun"
"6957",96,0,1,0.456,0,"harmless","gun"
"6958",96,1,1,0.399,0,"dangerous","gun"
"6959",96,1,0,0.455,1,"dangerous","phone"
"6960",96,0,0,0.506,1,"harmless","phone"
"6961",96,1,1,0.509,0,"dangerous","gun"
"6962",96,1,0,0.546,1,"dangerous","phone"
"6963",96,0,0,0.387,1,"harmless","phone"
"6964",96,1,0,0.476,1,"dangerous","phone"
"6965",96,1,0,0.386,0,"dangerous","phone"
"6966",96,0,0,0.508,1,"harmless","phone"
"6967",96,1,1,0.528,0,"dangerous","gun"
"6968",96,0,1,0.515,1,"harmless","gun"
"6969",96,0,0,0.553,1,"harmless","phone"
"6970",96,0,0,0.635,1,"harmless","phone"
"6971",96,0,0,0.553,1,"harmless","phone"
"6972",96,0,1,0.571,0,"harmless","gun"
"6973",96,1,1,0.461,0,"dangerous","gun"
"6974",96,1,1,0.596,0,"dangerous","gun"
"6975",96,0,0,0.597,1,"harmless","phone"
"6976",96,0,1,0.566,0,"harmless","gun"
"6977",96,0,0,0.649,1,"harmless","phone"
"6978",96,0,1,0.549,0,"harmless","gun"
"6979",96,1,1,0.391,1,"dangerous","gun"
"6980",96,1,0,0.577,1,"dangerous","phone"
"6981",96,0,1,0.468,0,"harmless","gun"
"6982",96,0,1,0.45,0,"harmless","gun"
"6983",96,1,1,0.442,0,"dangerous","gun"
"6984",96,1,1,0.433,0,"dangerous","gun"
"6985",96,1,1,0.377,1,"dangerous","gun"
"6986",96,1,0,0.687,1,"dangerous","phone"
"6987",96,0,0,0.636,1,"harmless","phone"
"6988",96,1,0,0.714,1,"dangerous","phone"
"6989",96,0,1,0.599,0,"harmless","gun"
"6990",96,0,1,0.503,0,"harmless","gun"
"6991",96,1,0,0.564,1,"dangerous","phone"
"6992",96,0,1,0.37,1,"harmless","gun"
"6993",96,1,0,0.605,1,"dangerous","phone"
"6994",96,0,0,0.509,1,"harmless","phone"
